d0,d1
49049.0,47984.0
48535.0,46223.0
51012.0,48233.0
49587.0,48428.0
52464.0,47550.0
49969.0,48068.0
52681.0,47241.0
52638.0,48501.0
52221.0,48520.0
52812.0,47526.0
49778.0,47221.0
50719.0,47508.0
50193.0,49198.0
50687.0,48010.0
51946.0,46605.0
52617.0,49342.0
52617.0,49460.0
50676.0,47882.0
51860.0,47899.0
48536.0,49021.0
51504.0,49603.0
51653.0,48685.0
48525.0,47944.0
50002.0,49200.0
50184.0,49458.0
53053.0,49269.0
50042.0,49853.0
50696.0,46255.0
50300.0,48715.0
51437.0,48623.0
51379.0,48160.0
51144.0,47263.0
50876.0,49734.0
51413.0,46135.0
50533.0,49789.0
51135.0,47611.0
51320.0,49118.0
52559.0,52735.0
52221.0,48011.0
53397.0,48783.0
51245.0,50137.0
50507.0,50951.0
51487.0,49624.0
48837.0,48575.0
50652.0,48996.0
49663.0,50428.0
49419.0,45147.0
49601.0,47857.0
48350.0,47100.0
48039.0,50185.0
50893.0,51127.0
50739.0,49679.0
52081.0,49489.0
51496.0,46588.0
50435.0,48231.0
51497.0,47766.0
51939.0,49800.0
50580.0,48511.0
49809.0,50064.0
51722.0,48853.0
50358.0,47959.0
50638.0,48026.0
51885.0,49564.0
52500.0,51313.0
53006.0,51319.0
50172.0,47860.0
50014.0,49077.0
48904.0,50964.0
52581.0,48207.0
50885.0,47744.0
51145.0,51511.0
52560.0,50814.0
48720.0,48943.0
50949.0,48339.0
47763.0,47492.0
48093.0,48847.0
50277.0,49607.0
49807.0,48319.0
52226.0,49015.0
52224.0,49464.0
49725.0,48980.0
50350.0,48070.0
50925.0,48541.0
51546.0,49680.0
51152.0,48744.0
49375.0,48754.0
49329.0,44378.0
50618.0,50504.0
49498.0,47624.0
50908.0,47596.0
51427.0,48795.0
53081.0,49230.0
52021.0,50652.0
50696.0,49628.0
51443.0,48057.0
52385.0,48925.0
50587.0,48838.0
48529.0,46961.0
50929.0,52530.0
50067.0,49584.0
52239.0,50403.0
51380.0,46816.0
49541.0,47532.0
49049.0,50053.0
58870.0,45226.0
59374.0,44507.0
59253.0,49893.0
61300.0,45277.0
61653.0,43778.0
59953.0,45389.0
60861.0,44796.0
61930.0,46257.0
58671.0,45183.0
60593.0,45861.0
58420.0,44781.0
61855.0,46137.0
61133.0,44700.0
61112.0,45484.0
63134.0,47142.0
61235.0,45053.0
57496.0,45405.0
60372.0,44439.0
60705.0,46366.0
61213.0,48245.0
58256.0,46216.0
59183.0,46253.0
60289.0,45788.0
59207.0,45335.0
62701.0,44788.0
59882.0,44607.0
61121.0,48956.0
57415.0,44881.0
57903.0,47229.0
59331.0,42999.0
60571.0,46112.0
60784.0,47752.0
58268.0,45701.0
60763.0,45925.0
62447.0,45235.0
60465.0,48014.0
59590.0,45610.0
59217.0,47651.0
62097.0,44621.0
58634.0,43703.0
61102.0,46312.0
61878.0,47010.0
61314.0,45663.0
60249.0,47899.0
59325.0,48978.0
59029.0,43137.0
60709.0,43461.0
57817.0,45498.0
61299.0,47746.0
59362.0,45997.0
62307.0,45105.0
60231.0,47183.0
59998.0,46912.0
60739.0,45570.0
61708.0,45883.0
59066.0,46619.0
58730.0,46803.0
57717.0,48281.0
57203.0,47382.0
58348.0,48287.0
60470.0,45476.0
58924.0,46965.0
58862.0,46266.0
59400.0,47672.0
60414.0,45052.0
61598.0,45003.0
58813.0,47990.0
60992.0,44265.0
59974.0,44364.0
61145.0,45932.0
60710.0,45087.0
58694.0,46824.0
59850.0,46681.0
58608.0,47945.0
58911.0,46230.0
61417.0,43176.0
59191.0,45551.0
58485.0,43415.0
62141.0,43026.0
63370.0,45884.0
58197.0,44714.0
61331.0,43082.0
60972.0,44250.0
60424.0,43917.0
62171.0,44736.0
59684.0,46141.0
60644.0,45680.0
59411.0,48115.0
59823.0,44185.0
62181.0,49244.0
60035.0,45759.0
58759.0,46105.0
60797.0,47826.0
62939.0,44089.0
61491.0,48260.0
62262.0,46903.0
59795.0,44489.0
61395.0,46119.0
58232.0,46796.0
57976.0,45578.0
61077.0,45880.0
61777.0,47582.0
62496.0,43916.0
60479.0,45423.0
58601.0,47656.0
61032.0,44031.0
58181.0,46222.0
59356.0,45572.0
55896.0,47225.0
59692.0,44645.0
60897.0,44915.0
59337.0,42941.0
57962.0,46260.0
57813.0,45740.0
59822.0,47324.0
61761.0,48521.0
61106.0,45858.0
60987.0,46482.0
61157.0,45321.0
61543.0,46490.0
57516.0,45058.0
60514.0,47708.0
58018.0,42944.0
62275.0,46474.0
62269.0,47075.0
59431.0,46355.0
59818.0,45806.0
58318.0,47500.0
60973.0,43825.0
58218.0,44486.0
60205.0,46653.0
60403.0,46465.0
60188.0,45957.0
59305.0,44215.0
60642.0,46219.0
61794.0,45089.0
60606.0,47553.0
61284.0,45441.0
61676.0,45255.0
59277.0,44809.0
59148.0,47748.0
61285.0,44544.0
59927.0,45471.0
59855.0,45241.0
62672.0,43501.0
61648.0,47644.0
61623.0,44381.0
60987.0,48401.0
60802.0,47068.0
61971.0,46440.0
59182.0,50285.0
59748.0,52499.0
58046.0,53129.0
61496.0,51630.0
57852.0,53639.0
59985.0,54614.0
57490.0,50448.0
59352.0,48444.0
58417.0,52216.0
60418.0,51972.0
58854.0,52919.0
60774.0,53105.0
61213.0,49916.0
55095.0,52085.0
57194.0,52148.0
61975.0,52117.0
58438.0,51888.0
59017.0,51283.0
60119.0,54375.0
59899.0,50243.0
62409.0,53289.0
59807.0,48360.0
60373.0,53833.0
60248.0,51796.0
60684.0,53227.0
61369.0,51251.0
58147.0,53037.0
59753.0,52591.0
60652.0,51129.0
59461.0,51341.0
58158.0,49589.0
61310.0,49722.0
59200.0,52802.0
59593.0,51890.0
56593.0,51088.0
59163.0,55436.0
60981.0,52675.0
60806.0,52983.0
59334.0,48886.0
57234.0,52296.0
62246.0,51019.0
60982.0,50994.0
61562.0,49999.0
59552.0,50865.0
59088.0,53114.0
59087.0,49401.0
57564.0,52301.0
61744.0,53939.0
58386.0,54126.0
60678.0,50751.0
57622.0,49400.0
60525.0,50455.0
59770.0,52990.0
59152.0,52109.0
58007.0,51251.0
60072.0,51501.0
61512.0,52776.0
60005.0,50898.0
60165.0,49050.0
59865.0,51003.0
58335.0,50170.0
58052.0,52197.0
62430.0,53034.0
60343.0,52190.0
59949.0,51416.0
60403.0,53557.0
57196.0,52798.0
60011.0,49886.0
57242.0,49888.0
56580.0,50897.0
56608.0,53024.0
58583.0,52766.0
58547.0,53001.0
62336.0,54289.0
64691.0,50948.0
57681.0,51657.0
60945.0,52204.0
58014.0,53809.0
61347.0,49963.0
60564.0,52271.0
59474.0,51569.0
59922.0,51370.0
60617.0,52220.0
58855.0,51176.0
57548.0,53060.0
57486.0,51799.0
62641.0,51926.0
59666.0,52447.0
61682.0,51161.0
58859.0,51826.0
59471.0,50576.0
59316.0,50743.0
58702.0,51112.0
58906.0,50218.0
58633.0,54156.0
59252.0,49744.0
62330.0,52499.0
60574.0,51754.0
60484.0,51739.0
60563.0,49392.0
60013.0,52410.0
57890.0,53523.0
59797.0,51090.0
58670.0,51762.0
60313.0,49557.0
56378.0,51069.0
58622.0,50401.0
58860.0,51752.0
61255.0,52264.0
58647.0,53533.0
62442.0,52636.0
61004.0,52248.0
56054.0,52169.0
60445.0,52542.0
59447.0,51355.0
58059.0,53563.0
57587.0,52335.0
60038.0,53227.0
59047.0,53225.0
60163.0,52927.0
57061.0,49822.0
58286.0,52031.0
59838.0,50740.0
60235.0,50875.0
59972.0,50086.0
61787.0,53406.0
60086.0,50479.0
59818.0,50359.0
59427.0,51337.0
59379.0,48500.0
58801.0,52767.0
58936.0,51829.0
58176.0,53199.0
59128.0,50589.0
59307.0,52419.0
61265.0,51193.0
59533.0,51023.0
60657.0,50999.0
57791.0,52937.0
60801.0,50837.0
60502.0,53335.0
60320.0,49012.0
59457.0,52582.0
58792.0,52100.0
57652.0,51718.0
57388.0,51212.0
58281.0,54245.0
62349.0,52922.0
57964.0,48880.0
59620.0,52129.0
43478.0,45608.0
45419.0,45927.0
46656.0,46590.0
45018.0,45803.0
43759.0,44307.0
42188.0,44864.0
43054.0,45478.0
45434.0,43766.0
44946.0,42258.0
43835.0,45332.0
43462.0,45636.0
44202.0,45854.0
45537.0,45294.0
44871.0,46713.0
43519.0,46607.0
45255.0,49117.0
45792.0,44032.0
43714.0,42881.0
44310.0,46642.0
45233.0,43756.0
44444.0,44968.0
43338.0,46099.0
42970.0,46238.0
41967.0,46740.0
44441.0,45522.0
44777.0,44263.0
44436.0,47374.0
43155.0,45637.0
45590.0,45829.0
44781.0,45786.0
43601.0,46919.0
46305.0,45959.0
41869.0,44010.0
43346.0,44722.0
42205.0,44895.0
44128.0,43566.0
42729.0,46022.0
44993.0,47285.0
43292.0,46926.0
43911.0,45724.0
43953.0,45891.0
45779.0,47297.0
42357.0,44214.0
44328.0,43843.0
42809.0,47544.0
43157.0,42754.0
43925.0,45390.0
43115.0,47237.0
43073.0,45662.0
45030.0,47358.0
44305.0,47441.0
44191.0,46111.0
45748.0,45373.0
41650.0,44288.0
42350.0,45677.0
44121.0,45686.0
42073.0,47804.0
43537.0,44164.0
45307.0,46959.0
44906.0,44367.0
45483.0,49576.0
46259.0,47739.0
45462.0,46015.0
44314.0,46552.0
44773.0,44472.0
44108.0,47308.0
44630.0,45910.0
44403.0,45462.0
45455.0,47051.0
44222.0,47283.0
44720.0,46277.0
41762.0,45856.0
44441.0,44084.0
46080.0,45581.0
44860.0,45401.0
45467.0,46484.0
43637.0,47501.0
44730.0,44597.0
45639.0,46267.0
45155.0,46300.0
42885.0,43424.0
41809.0,46177.0
44570.0,47080.0
45621.0,43643.0
43997.0,43614.0
45602.0,47699.0
45323.0,45375.0
44009.0,45753.0
45568.0,45030.0
41393.0,47923.0
44731.0,45782.0
45463.0,44569.0
40980.0,46486.0
43674.0,44582.0
45222.0,46187.0
44653.0,46583.0
41685.0,46400.0
43546.0,46236.0
46164.0,46580.0
45144.0,44224.0
44657.0,45522.0
45636.0,44805.0
43893.0,45804.0
46325.0,46465.0
43637.0,46126.0
44980.0,46433.0
43154.0,46704.0
46369.0,46355.0
45492.0,45184.0
43310.0,47950.0
45171.0,45436.0
44134.0,45523.0
45170.0,46219.0
44343.0,46331.0
44628.0,44128.0
45053.0,41413.0
43236.0,42815.0
42442.0,46509.0
43759.0,47038.0
45990.0,47668.0
42589.0,46455.0
43547.0,46694.0
41543.0,44527.0
44149.0,46507.0
43133.0,44100.0
43126.0,46942.0
45410.0,45844.0
45070.0,46149.0
45122.0,46441.0
44795.0,45763.0
44955.0,44084.0
45013.0,46448.0
43759.0,46136.0
45917.0,46768.0
44147.0,47245.0
45202.0,45985.0
40567.0,45043.0
41319.0,43486.0
46559.0,46467.0
46176.0,44368.0
45222.0,44704.0
42722.0,46767.0
41645.0,44900.0
43028.0,46704.0
43797.0,45072.0
43056.0,45372.0
41745.0,43699.0
47649.0,44608.0
45236.0,46488.0
46727.0,44810.0
37419.0,43143.0
37688.0,42247.0
38376.0,43893.0
36237.0,45217.0
38722.0,44656.0
38742.0,45054.0
38421.0,45050.0
37021.0,45533.0
37149.0,42966.0
36392.0,42287.0
36035.0,44994.0
37456.0,43316.0
36940.0,44599.0
38839.0,45059.0
38276.0,44131.0
40551.0,43121.0
35426.0,43662.0
37080.0,44440.0
38532.0,46215.0
38633.0,44936.0
38642.0,43168.0
39339.0,43794.0
38452.0,41706.0
37408.0,42437.0
36730.0,42052.0
39154.0,45425.0
39714.0,43112.0
39198.0,44876.0
35566.0,43812.0
38652.0,43589.0
38257.0,43698.0
36061.0,44909.0
39127.0,44669.0
38187.0,42502.0
38313.0,42918.0
36147.0,45864.0
39845.0,43456.0
41604.0,45123.0
36236.0,42655.0
36689.0,41595.0
38541.0,45422.0
38141.0,42987.0
39051.0,42209.0
37956.0,45047.0
35422.0,43143.0
36552.0,42273.0
41287.0,43899.0
39519.0,44357.0
36873.0,44927.0
38370.0,43590.0
38020.0,42414.0
36792.0,46817.0
38472.0,44317.0
36964.0,44248.0
36798.0,43188.0
37909.0,44007.0
37898.0,42264.0
37621.0,44330.0
35834.0,41572.0
35738.0,47404.0
37356.0,43223.0
37533.0,46903.0
36513.0,41768.0
34472.0,44986.0
35499.0,44956.0
36848.0,44872.0
38384.0,44349.0
36227.0,42607.0
39468.0,45148.0
36477.0,43178.0
38840.0,47026.0
37168.0,42902.0
39130.0,44427.0
36148.0,42756.0
34465.0,45660.0
38121.0,42817.0
41173.0,45297.0
39118.0,43300.0
37594.0,43236.0
39978.0,47150.0
34263.0,44388.0
37344.0,45244.0
35668.0,45488.0
38895.0,46953.0
36736.0,41209.0
37139.0,46473.0
39769.0,44240.0
37555.0,48222.0
38628.0,42083.0
36138.0,45361.0
37989.0,44472.0
36908.0,44224.0
33901.0,42137.0
36302.0,41425.0
37457.0,45359.0
35407.0,45071.0
37611.0,43696.0
37488.0,43554.0
36494.0,44775.0
36028.0,44106.0
37862.0,44856.0
40421.0,43286.0
36328.0,41576.0
37066.0,46005.0
37452.0,45645.0
40608.0,42385.0
37533.0,45788.0
36006.0,44533.0
34763.0,47185.0
37961.0,43017.0
38628.0,42425.0
35529.0,42411.0
39743.0,44229.0
36956.0,41087.0
35990.0,44312.0
37781.0,43675.0
38162.0,42849.0
38631.0,42382.0
39806.0,44052.0
38792.0,42731.0
36207.0,44053.0
36670.0,43457.0
35812.0,44237.0
37933.0,44275.0
36655.0,43690.0
41421.0,45183.0
36624.0,43557.0
37216.0,42103.0
38471.0,45196.0
37423.0,43821.0
38879.0,43601.0
36314.0,42899.0
38046.0,43222.0
38334.0,44983.0
37281.0,43566.0
36633.0,45907.0
36104.0,44858.0
38928.0,44200.0
37878.0,44712.0
36730.0,46380.0
37712.0,41709.0
38167.0,44955.0
37277.0,43318.0
37223.0,44069.0
39717.0,45768.0
35514.0,43719.0
36436.0,42042.0
38171.0,43484.0
38156.0,42125.0
36941.0,45215.0
35579.0,48814.0
37634.0,49608.0
36225.0,48957.0
34355.0,49584.0
36650.0,49853.0
35241.0,51921.0
33990.0,50289.0
35412.0,50437.0
37225.0,51572.0
34150.0,49267.0
33253.0,51495.0
36105.0,51866.0
34822.0,51148.0
38237.0,48625.0
36039.0,48341.0
34297.0,47566.0
32678.0,49616.0
37350.0,50837.0
35002.0,47288.0
35272.0,50981.0
35964.0,51413.0
35483.0,51071.0
37530.0,50158.0
33031.0,49839.0
36249.0,48621.0
37262.0,48931.0
36821.0,50119.0
37033.0,49325.0
34168.0,50938.0
34843.0,49771.0
37561.0,49995.0
36796.0,52430.0
36192.0,49919.0
35770.0,52042.0
34686.0,49648.0
36048.0,49597.0
35565.0,48339.0
35546.0,49505.0
38017.0,49279.0
37639.0,51837.0
35339.0,47420.0
38382.0,50918.0
35671.0,48294.0
33398.0,51137.0
37861.0,51564.0
32927.0,49254.0
35706.0,52352.0
37843.0,47251.0
36509.0,47537.0
36854.0,51151.0
35189.0,50295.0
38406.0,50159.0
34709.0,49183.0
37294.0,50423.0
35400.0,49266.0
36094.0,47907.0
38961.0,50227.0
35159.0,50779.0
35939.0,49289.0
38855.0,49311.0
35227.0,48318.0
35781.0,49561.0
37371.0,50259.0
35080.0,47863.0
34416.0,49861.0
34118.0,47242.0
37140.0,50855.0
34842.0,51826.0
36632.0,50048.0
35660.0,50287.0
35736.0,50946.0
36861.0,48856.0
36427.0,47279.0
36048.0,49799.0
35227.0,50595.0
33610.0,47960.0
34968.0,49788.0
34845.0,46900.0
35024.0,48489.0
36339.0,51173.0
34466.0,48775.0
38087.0,50225.0
36443.0,51660.0
33720.0,49736.0
35539.0,50166.0
35419.0,49363.0
35945.0,49817.0
36246.0,51152.0
36307.0,50278.0
36381.0,52770.0
36988.0,51376.0
36844.0,49197.0
35763.0,53479.0
34452.0,49372.0
36683.0,51494.0
34557.0,49672.0
37730.0,52956.0
36351.0,49891.0
33688.0,51396.0
35642.0,50452.0
33588.0,49671.0
34530.0,49906.0
33187.0,50018.0
32941.0,47506.0
37958.0,47446.0
34185.0,51296.0
31544.0,51040.0
34534.0,50571.0
33711.0,49295.0
35069.0,49627.0
36077.0,51330.0
34309.0,50421.0
34612.0,50949.0
37262.0,49369.0
37673.0,49210.0
37296.0,49056.0
35860.0,51362.0
36089.0,50994.0
32563.0,49750.0
34552.0,51425.0
36578.0,48187.0
36380.0,52882.0
34179.0,51422.0
37032.0,49709.0
32539.0,50210.0
35552.0,48305.0
37884.0,50585.0
34466.0,50054.0
36875.0,49080.0
34891.0,51236.0
36511.0,50864.0
34829.0,50197.0
36892.0,52297.0
35829.0,51420.0
34882.0,52761.0
34294.0,51247.0
35103.0,50857.0
37587.0,52358.0
34707.0,50043.0
36536.0,50600.0
36059.0,49522.0
37330.0,47493.0
36155.0,46086.0
35458.0,49189.0
38302.0,47823.0
34539.0,48042.0
35942.0,48277.0
34071.0,46853.0
37009.0,50665.0
38026.0,49433.0
30675.0,45875.0
30226.0,45636.0
28960.0,43900.0
29217.0,46188.0
30475.0,46664.0
31713.0,42464.0
33218.0,47967.0
29143.0,44064.0
28126.0,45449.0
30038.0,41895.0
30739.0,46310.0
29558.0,46597.0
31896.0,46740.0
30517.0,46707.0
29210.0,43704.0
28471.0,44259.0
29530.0,46416.0
30682.0,45890.0
29819.0,47338.0
30642.0,44576.0
31737.0,43229.0
27470.0,46279.0
29989.0,43024.0
30491.0,41203.0
31052.0,44147.0
32661.0,43644.0
30196.0,46361.0
31796.0,47101.0
31503.0,46222.0
35614.0,43967.0
28084.0,44238.0
30778.0,45509.0
31788.0,45290.0
33695.0,46149.0
30676.0,44504.0
30775.0,47047.0
33363.0,45845.0
30177.0,45673.0
30718.0,44320.0
32597.0,45301.0
32054.0,44723.0
30608.0,45304.0
30150.0,45514.0
29362.0,47441.0
28155.0,45255.0
32486.0,45285.0
31524.0,44845.0
32405.0,46570.0
31145.0,45032.0
30406.0,42221.0
30378.0,43157.0
31392.0,45745.0
31258.0,45528.0
30153.0,43073.0
31803.0,46564.0
32331.0,43438.0
28880.0,45886.0
29106.0,43182.0
30371.0,41309.0
30169.0,46439.0
31402.0,46870.0
29600.0,45499.0
30568.0,47317.0
31713.0,45798.0
30308.0,43899.0
30056.0,46474.0
31518.0,45790.0
31378.0,46911.0
28892.0,44763.0
30089.0,44084.0
31846.0,45640.0
31451.0,44728.0
31792.0,46103.0
30975.0,44646.0
31857.0,46295.0
31927.0,45410.0
30762.0,45322.0
28376.0,40273.0
29306.0,45710.0
31804.0,46189.0
30821.0,42973.0
30897.0,43545.0
30736.0,46717.0
27766.0,44204.0
30728.0,45467.0
29332.0,46456.0
31226.0,44887.0
30403.0,46958.0
31207.0,45861.0
29722.0,45294.0
29544.0,45272.0
30413.0,43945.0
32592.0,43841.0
31658.0,45403.0
28687.0,45223.0
30273.0,44274.0
29649.0,45100.0
30242.0,43888.0
30001.0,43057.0
31469.0,44399.0
31734.0,46293.0
30194.0,43974.0
28679.0,44857.0
31805.0,47786.0
29639.0,43920.0
30786.0,43828.0
30138.0,45972.0
31645.0,47208.0
29481.0,45044.0
30664.0,43973.0
29237.0,44457.0
29241.0,45255.0
30956.0,44177.0
30418.0,44657.0
33186.0,43524.0
32604.0,42927.0
30760.0,45924.0
29000.0,46113.0
30500.0,45100.0
32691.0,45377.0
33747.0,47399.0
29227.0,43639.0
28256.0,46556.0
31224.0,44430.0
29669.0,44764.0
31589.0,43691.0
30752.0,42842.0
29480.0,44494.0
29536.0,45838.0
29841.0,45013.0
29438.0,45456.0
29523.0,45164.0
34312.0,48755.0
29750.0,44627.0
30250.0,43330.0
29914.0,44719.0
31364.0,46251.0
34201.0,45579.0
29922.0,47165.0
29989.0,44983.0
31509.0,44947.0
29334.0,44178.0
31176.0,45220.0
29877.0,45141.0
31080.0,43735.0
28598.0,42577.0
30250.0,44975.0
30980.0,45062.0
31263.0,44804.0
30558.0,42982.0
23546.0,44360.0
25573.0,44780.0
21532.0,47321.0
24237.0,44158.0
23150.0,45300.0
24230.0,43575.0
24182.0,42995.0
25497.0,44630.0
24340.0,44827.0
24089.0,45670.0
24853.0,44478.0
21937.0,44614.0
20206.0,44751.0
24014.0,44873.0
21687.0,44979.0
21910.0,43685.0
22857.0,44913.0
23965.0,43943.0
25894.0,44842.0
22628.0,46075.0
25419.0,43906.0
23581.0,45323.0
23317.0,46060.0
23142.0,45358.0
22111.0,46728.0
21778.0,45368.0
21180.0,46364.0
21778.0,43648.0
23262.0,45277.0
24619.0,43309.0
21823.0,46630.0
23171.0,43916.0
24986.0,45528.0
21894.0,45553.0
23642.0,45424.0
24368.0,44559.0
22821.0,45763.0
20705.0,45156.0
22593.0,45289.0
23196.0,42015.0
21889.0,45210.0
23114.0,43770.0
20960.0,43907.0
22358.0,44973.0
21348.0,47547.0
20459.0,45221.0
23395.0,45244.0
23223.0,45774.0
23398.0,43760.0
24262.0,42826.0
24041.0,46280.0
22984.0,45050.0
20993.0,44150.0
22116.0,47089.0
22296.0,44995.0
23089.0,45196.0
20887.0,43671.0
22731.0,44689.0
20848.0,44658.0
22850.0,45783.0
23292.0,44226.0
24581.0,42479.0
24009.0,40481.0
24431.0,44071.0
25890.0,42857.0
23364.0,44594.0
23560.0,45345.0
22335.0,44581.0
23525.0,44402.0
23472.0,42592.0
21585.0,44932.0
20582.0,45959.0
25500.0,47603.0
20910.0,46307.0
23086.0,44507.0
24480.0,44200.0
24217.0,45276.0
25177.0,42247.0
23661.0,43901.0
23530.0,46214.0
24222.0,46031.0
23540.0,46249.0
22653.0,42993.0
21390.0,45195.0
23972.0,42333.0
25901.0,45959.0
23049.0,46303.0
24173.0,42512.0
24429.0,44491.0
22692.0,46645.0
22943.0,46047.0
23296.0,41980.0
22009.0,45047.0
26138.0,44924.0
21295.0,43673.0
21975.0,45075.0
23609.0,44895.0
23460.0,47149.0
23302.0,45363.0
24028.0,45179.0
24885.0,46243.0
24134.0,44700.0
22102.0,42383.0
24732.0,44326.0
22650.0,44599.0
23958.0,43121.0
24637.0,44635.0
23443.0,44200.0
24538.0,43590.0
22753.0,44896.0
22988.0,44118.0
20058.0,45994.0
20242.0,44737.0
25485.0,47105.0
21892.0,44677.0
25214.0,45978.0
27034.0,45408.0
22228.0,43134.0
24676.0,43516.0
22714.0,45420.0
21762.0,43634.0
20656.0,43529.0
25217.0,45683.0
23000.0,44680.0
22065.0,46398.0
23656.0,46993.0
21105.0,45331.0
23451.0,44560.0
25001.0,45627.0
22208.0,47545.0
24559.0,45955.0
23380.0,43227.0
22711.0,44137.0
27120.0,46386.0
25359.0,46497.0
21313.0,45338.0
20796.0,45252.0
26277.0,46870.0
24322.0,44460.0
24053.0,47675.0
24655.0,43256.0
23468.0,44180.0
20234.0,45802.0
23232.0,45993.0
23335.0,44159.0
25373.0,45642.0
25030.0,44573.0
22267.0,42799.0
24209.0,47858.0
21951.0,43577.0
56176.0,36609.0
59462.0,34644.0
57364.0,38191.0
58261.0,39244.0
55214.0,34719.0
56892.0,36749.0
55705.0,35150.0
59028.0,34433.0
51119.0,34201.0
54092.0,34141.0
54902.0,35784.0
56619.0,39634.0
57706.0,36957.0
58015.0,33030.0
58207.0,32668.0
54759.0,34673.0
56262.0,31753.0
57302.0,35955.0
53683.0,36353.0
56654.0,34800.0
56001.0,35127.0
51819.0,34952.0
53589.0,34387.0
55126.0,35679.0
55951.0,35172.0
55962.0,36357.0
57090.0,35856.0
55961.0,36119.0
57952.0,35957.0
54804.0,34530.0
56079.0,35838.0
55264.0,37963.0
56912.0,35113.0
55952.0,34236.0
54560.0,35032.0
56076.0,35702.0
56576.0,35512.0
54915.0,34318.0
57466.0,37210.0
56290.0,36371.0
55884.0,33627.0
54867.0,34149.0
57676.0,32271.0
54736.0,36726.0
55909.0,35079.0
52540.0,35742.0
55673.0,36783.0
56571.0,36615.0
